date,PriceStats,CPI
2013-01-17,105.97399999999999,104.9293
2013-01-18,105.9655,104.9293
2013-01-19,105.9635,104.9293
2013-01-20,105.9916,104.9293
2013-01-21,105.9755,104.9293
2013-01-22,105.9942,104.9293
2013-01-23,106.06700000000001,104.9293
2013-01-24,106.1071,104.9293
2013-01-25,106.1218,104.9293
2013-01-26,106.147,104.9293
2013-01-27,106.18700000000001,104.9293
2013-01-28,106.2216,104.9293
2013-01-29,106.2248,104.9293
2013-01-30,106.2957,104.9293
2013-01-31,106.3605,104.9293
2013-02-01,106.4377,105.2396
2013-02-02,106.57799999999999,105.2396
2013-02-03,106.6237,105.2396
2013-02-04,106.6857,105.2396
2013-02-05,106.7048,105.2396
2013-02-06,106.7722,105.2396
2013-02-07,106.8161,105.2396
2013-02-08,106.8463,105.2396
2013-02-09,106.8794,105.2396
2013-02-10,106.927,105.2396
2013-02-11,106.9473,105.2396
2013-02-12,106.9593,105.2396
2013-02-13,107.0212,105.2396
2013-02-14,107.0696,105.2396
2013-02-15,107.1109,105.2396
2013-02-16,107.1518,105.2396
2013-02-17,107.249,105.2396
2013-02-18,107.3227,105.2396
2013-02-19,107.3631,105.2396
2013-02-20,107.4416,105.2396
2013-02-21,107.4848,105.2396
2013-02-22,107.5263,105.2396
2013-02-23,107.551,105.2396
2013-02-24,107.5613,105.2396
2013-02-25,107.5579,105.2396
2013-02-26,107.5444,105.2396
2013-02-27,107.5835,105.2396
2013-02-28,107.5937,105.2396
2013-03-01,107.5894,106.1015
2013-03-02,107.57,106.1015
2013-03-03,107.5569,106.1015
2013-03-04,107.5589,106.1015
2013-03-05,107.5378,106.1015
2013-03-06,107.5244,106.1015
2013-03-07,107.5144,106.1015
2013-03-08,107.5008,106.1015
2013-03-09,107.4751,106.1015
2013-03-10,107.4785,106.1015
2013-03-11,107.45299999999999,106.1015
2013-03-12,107.4228,106.1015
2013-03-13,107.4427,106.1015
2013-03-14,107.4439,106.1015
2013-03-15,107.4393,106.1015
2013-03-16,107.4273,106.1015
2013-03-17,107.4145,106.1015
2013-03-18,107.4159,106.1015
2013-03-19,107.4027,106.1015
2013-03-20,107.44200000000001,106.1015
2013-03-21,107.4668,106.1015
2013-03-22,107.4554,106.1015
2013-03-23,107.4402,106.1015
2013-03-24,107.4193,106.1015
2013-03-25,107.4006,106.1015
2013-03-26,107.3829,106.1015
2013-03-27,107.3959,106.1015
2013-03-28,107.3755,106.1015
2013-03-29,107.3693,106.1015
2013-03-30,107.3688,106.1015
2013-03-31,107.3652,106.1015
2013-04-01,107.3767,106.3789
2013-04-02,107.3691,106.3789
2013-04-03,107.4322,106.3789
2013-04-04,107.4463,106.3789
2013-04-05,107.5488,106.3789
2013-04-06,107.53299999999999,106.3789
2013-04-07,107.4149,106.3789
2013-04-08,107.3962,106.3789
2013-04-09,107.4567,106.3789
2013-04-10,107.4613,106.3789
2013-04-11,107.4445,106.3789
2013-04-12,107.4344,106.3789
2013-04-13,107.4171,106.3789
2013-04-14,107.37799999999999,106.3789
2013-04-15,107.3741,106.3789
2013-04-16,107.3539,106.3789
2013-04-17,107.3577,106.3789
2013-04-18,107.3509,106.3789
2013-04-19,107.3281,106.3789
2013-04-20,107.2636,106.3789
2013-04-21,107.2399,106.3789
2013-04-22,107.2335,106.3789
2013-04-23,107.2245,106.3789
2013-04-24,107.2363,106.3789
2013-04-25,107.2258,106.3789
2013-04-26,107.2203,106.3789
2013-04-27,107.205,106.3789
2013-04-28,107.2015,106.3789
2013-04-29,107.199,106.3789
2013-04-30,107.1957,106.3789
2013-05-01,107.2217,106.2683
2013-05-02,107.2528,106.2683
2013-05-03,107.2634,106.2683
2013-05-04,107.2571,106.2683
2013-05-05,107.257,106.2683
2013-05-06,107.2511,106.2683
2013-05-07,107.2467,106.2683
2013-05-08,107.2975,106.2683
2013-05-09,107.3293,106.2683
2013-05-10,107.3542,106.2683
2013-05-11,107.3881,106.2683
2013-05-12,107.4365,106.2683
2013-05-13,107.45700000000001,106.2683
2013-05-14,107.4536,106.2683
2013-05-15,107.4929,106.2683
2013-05-16,107.5069,106.2683
2013-05-17,107.6048,106.2683
2013-05-18,107.6606,106.2683
2013-05-19,107.6984,106.2683
2013-05-20,107.7032,106.2683
2013-05-21,107.6984,106.2683
2013-05-22,107.7451,106.2683
2013-05-23,107.7554,106.2683
2013-05-24,107.7453,106.2683
2013-05-25,107.7189,106.2683
2013-05-26,107.7085,106.2683
2013-05-27,107.6958,106.2683
2013-05-28,107.6894,106.2683
2013-05-29,107.7113,106.2683
2013-05-30,107.7057,106.2683
2013-05-31,107.6892,106.2683
2013-06-01,107.6766,106.4575
2013-06-02,107.6893,106.4575
2013-06-03,107.6906,106.4575
2013-06-04,107.6872,106.4575
2013-06-05,107.6616,106.4575
2013-06-06,107.6659,106.4575
2013-06-07,107.6669,106.4575
2013-06-08,107.6646,106.4575
2013-06-09,107.661,106.4575
2013-06-10,107.6394,106.4575
2013-06-11,107.6312,106.4575
2013-06-12,107.6709,106.4575
2013-06-13,107.65,106.4575
2013-06-14,107.6377,106.4575
2013-06-15,107.6269,106.4575
2013-06-16,107.6242,106.4575
2013-06-17,107.6129,106.4575
2013-06-18,107.6059,106.4575
2013-06-19,107.6077,106.4575
2013-06-20,107.6094,106.4575
2013-06-21,107.5899,106.4575
2013-06-22,107.5706,106.4575
2013-06-23,107.5604,106.4575
2013-06-24,107.5511,106.4575
2013-06-25,107.531,106.4575
2013-06-26,107.5045,106.4575
2013-06-27,107.4763,106.4575
2013-06-28,107.4461,106.4575
2013-06-29,107.4256,106.4575
2013-06-30,107.414,106.4575
2013-07-01,107.4299,106.713
2013-07-02,107.4264,106.713
2013-07-03,107.4375,106.713
2013-07-04,107.4351,106.713
2013-07-05,107.4361,106.713
2013-07-06,107.43299999999999,106.713
2013-07-07,107.4465,106.713
2013-07-08,107.4533,106.713
2013-07-09,107.4846,106.713
2013-07-10,107.5387,106.713
2013-07-11,107.5609,106.713
2013-07-12,107.5981,106.713
2013-07-13,107.6348,106.713
2013-07-14,107.6591,106.713
2013-07-15,107.6854,106.713
2013-07-16,107.7138,106.713
2013-07-17,107.7638,106.713
2013-07-18,107.7872,106.713
2013-07-19,107.7939,106.713
2013-07-20,107.8028,106.713
2013-07-21,107.8087,106.713
2013-07-22,107.8048,106.713
2013-07-23,107.804,106.713
2013-07-24,107.8145,106.713
2013-07-25,107.811,106.713
2013-07-26,107.7991,106.713
2013-07-27,107.7937,106.713
2013-07-28,107.7923,106.713
2013-07-29,107.7966,106.713
2013-07-30,107.7893,106.713
2013-07-31,107.78299999999999,106.713
2013-08-01,107.7893,106.7551
2013-08-02,107.7862,106.7551
2013-08-03,107.7827,106.7551
2013-08-04,107.7837,106.7551
2013-08-05,107.7705,106.7551
2013-08-06,107.7567,106.7551
2013-08-07,107.7841,106.7551
2013-08-08,107.7754,106.7551
2013-08-09,107.7545,106.7551
2013-08-10,107.7406,106.7551
2013-08-11,107.7358,106.7551
2013-08-12,107.74,106.7551
2013-08-13,107.7303,106.7551
2013-08-14,107.7575,106.7551
2013-08-15,107.744,106.7551
2013-08-16,107.7413,106.7551
2013-08-17,107.7377,106.7551
2013-08-18,107.7441,106.7551
2013-08-19,107.7517,106.7551
2013-08-20,107.757,106.7551
2013-08-21,107.7768,106.7551
2013-08-22,107.77600000000001,106.7551
2013-08-23,107.7863,106.7551
2013-08-24,107.8021,106.7551
2013-08-25,107.8105,106.7551
2013-08-26,107.7999,106.7551
2013-08-27,107.8038,106.7551
2013-08-28,107.8252,106.7551
2013-08-29,107.8466,106.7551
2013-08-30,107.8732,106.7551
2013-08-31,107.8941,106.7551
2013-09-01,107.8938,106.8835
2013-09-02,107.9005,106.8835
2013-09-03,107.9033,106.8835
2013-09-04,107.9317,106.8835
2013-09-05,107.9334,106.8835
2013-09-06,107.9318,106.8835
2013-09-07,107.9109,106.8835
2013-09-08,107.9197,106.8835
2013-09-09,107.9048,106.8835
2013-09-10,107.902,106.8835
2013-09-11,107.9213,106.8835
2013-09-12,107.9013,106.8835
2013-09-13,107.8941,106.8835
2013-09-14,107.8869,106.8835
2013-09-15,107.8777,106.8835
2013-09-16,107.8707,106.8835
2013-09-17,107.8618,106.8835
2013-09-18,107.8698,106.8835
2013-09-19,107.8549,106.8835
2013-09-20,107.8528,106.8835
2013-09-21,107.8509,106.8835
2013-09-22,107.8427,106.8835
2013-09-23,107.8372,106.8835
2013-09-24,107.8292,106.8835
2013-09-25,107.8388,106.8835
2013-09-26,107.8326,106.8835
2013-09-27,107.8151,106.8835
2013-09-28,107.8282,106.8835
2013-09-29,107.8189,106.8835
2013-09-30,107.8032,106.8835
2013-10-01,107.7981,107.0078
2013-10-02,107.8199,107.0078
2013-10-03,107.8023,107.0078
2013-10-04,107.785,107.0078
2013-10-05,107.7803,107.0078
2013-10-06,107.7813,107.0078
2013-10-07,107.7633,107.0078
2013-10-08,107.7769,107.0078
2013-10-09,107.7819,107.0078
2013-10-10,107.76,107.0078
2013-10-11,107.75200000000001,107.0078
2013-10-12,107.735,107.0078
2013-10-13,107.7028,107.0078
2013-10-14,107.7009,107.0078
2013-10-15,107.67299999999999,107.0078
2013-10-16,107.6692,107.0078
2013-10-17,107.6722,107.0078
2013-10-18,107.6685,107.0078
2013-10-19,107.6703,107.0078
2013-10-20,107.666,107.0078
2013-10-21,107.6607,107.0078
2013-10-22,107.6718,107.0078
2013-10-23,107.665,107.0078
2013-10-24,107.6674,107.0078
2013-10-25,107.6387,107.0078
2013-10-26,107.6322,107.0078
2013-10-27,107.6106,107.0078
2013-10-28,107.6035,107.0078
2013-10-29,107.6004,107.0078
2013-10-30,107.6254,107.0078
2013-10-31,107.6305,107.0078
2013-11-01,107.6526,106.7322
2013-11-02,107.6567,106.7322
2013-11-03,107.6684,106.7322
2013-11-04,107.6514,106.7322
2013-11-05,107.6394,106.7322
2013-11-06,107.6371,106.7322
2013-11-07,107.60700000000001,106.7322
2013-11-08,107.5936,106.7322
2013-11-09,107.595,106.7322
2013-11-10,107.6267,106.7322
2013-11-11,107.6087,106.7322
2013-11-12,107.6157,106.7322
2013-11-13,107.6371,106.7322
2013-11-14,107.6351,106.7322
2013-11-15,107.634,106.7322
2013-11-16,107.6521,106.7322
2013-11-17,107.6578,106.7322
2013-11-18,107.6538,106.7322
2013-11-19,107.6433,106.7322
2013-11-20,107.6608,106.7322
2013-11-21,107.6633,106.7322
2013-11-22,107.6663,106.7322
2013-11-23,107.6988,106.7322
2013-11-24,107.7275,106.7322
2013-11-25,107.7236,106.7322
2013-11-26,107.7245,106.7322
2013-11-27,107.694,106.7322
2013-11-28,107.6622,106.7322
2013-11-29,107.6707,106.7322
2013-11-30,107.6635,106.7322
2013-12-01,107.6673,106.5142
2013-12-02,107.6473,106.5142
2013-12-03,107.6616,106.5142
2013-12-04,107.6642,106.5142
2013-12-05,107.6594,106.5142
2013-12-06,107.6624,106.5142
2013-12-07,107.67,106.5142
2013-12-08,107.6705,106.5142
2013-12-09,107.6538,106.5142
2013-12-10,107.6629,106.5142
2013-12-11,107.6858,106.5142
2013-12-12,107.6724,106.5142
2013-12-13,107.6631,106.5142
2013-12-14,107.6692,106.5142
2013-12-15,107.6794,106.5142
2013-12-16,107.6786,106.5142
2013-12-17,107.6816,106.5142
2013-12-18,107.7078,106.5142
2013-12-19,107.7038,106.5142
2013-12-20,107.7046,106.5142
2013-12-21,107.7265,106.5142
2013-12-22,107.7527,106.5142
2013-12-23,107.7583,106.5142
2013-12-24,107.7655,106.5142
2013-12-25,107.7995,106.5142
2013-12-26,107.8045,106.5142
2013-12-27,107.8272,106.5142
2013-12-28,107.8495,106.5142
2013-12-29,107.8788,106.5142
2013-12-30,107.8813,106.5142
2013-12-31,107.8946,106.5142
2014-01-01,107.9921,106.5051
2014-01-02,107.95299999999999,106.5051
2014-01-03,107.9444,106.5051
2014-01-04,107.9221,106.5051
2014-01-05,107.9252,106.5051
2014-01-06,107.9241,106.5051
2014-01-07,107.9353,106.5051
2014-01-08,107.9428,106.5051
2014-01-09,107.9435,106.5051
2014-01-10,107.9451,106.5051
2014-01-11,107.9474,106.5051
2014-01-12,107.9426,106.5051
2014-01-13,107.936,106.5051
2014-01-14,107.9506,106.5051
2014-01-15,107.9582,106.5051
2014-01-16,107.955,106.5051
2014-01-17,107.9509,106.5051
2014-01-18,107.9457,106.5051
2014-01-19,107.9325,106.5051
2014-01-20,107.9228,106.5051
2014-01-21,107.926,106.5051
2014-01-22,107.9457,106.5051
2014-01-23,107.9505,106.5051
2014-01-24,107.9494,106.5051
2014-01-25,107.9569,106.5051
2014-01-26,107.9749,106.5051
2014-01-27,107.9547,106.5051
2014-01-28,107.9608,106.5051
2014-01-29,107.9806,106.5051
2014-01-30,107.9446,106.5051
2014-01-31,107.9428,106.5051
2014-02-01,107.9461,106.9013
2014-02-02,107.9627,106.9013
2014-02-03,108.01899999999999,106.9013
2014-02-04,108.0379,106.9013
2014-02-05,108.0395,106.9013
2014-02-06,108.0316,106.9013
2014-02-07,108.015,106.9013
2014-02-08,108.0254,106.9013
2014-02-09,108.0381,106.9013
2014-02-10,108.0363,106.9013
2014-02-11,108.0495,106.9013
2014-02-12,108.0931,106.9013
2014-02-13,108.1003,106.9013
2014-02-14,108.1019,106.9013
2014-02-15,108.1115,106.9013
2014-02-16,108.1216,106.9013
2014-02-17,108.1369,106.9013
2014-02-18,108.1615,106.9013
2014-02-19,108.1703,106.9013
2014-02-20,108.206,106.9013
2014-02-21,108.1994,106.9013
2014-02-22,108.2116,106.9013
2014-02-23,108.2463,106.9013
2014-02-24,108.2549,106.9013
2014-02-25,108.3526,106.9013
2014-02-26,108.2969,106.9013
2014-02-27,108.304,106.9013
2014-02-28,108.2891,106.9013
2014-03-01,108.3021,107.2966
2014-03-02,108.26899999999999,107.2966
2014-03-03,108.2785,107.2966
2014-03-04,108.2885,107.2966
2014-03-05,108.2836,107.2966
2014-03-06,108.3168,107.2966
2014-03-07,108.3103,107.2966
2014-03-08,108.3294,107.2966
2014-03-09,108.3215,107.2966
2014-03-10,108.3242,107.2966
2014-03-11,108.3322,107.2966
2014-03-12,108.3621,107.2966
2014-03-13,108.429,107.2966
2014-03-14,108.4442,107.2966
2014-03-15,108.3942,107.2966
2014-03-16,108.3971,107.2966
2014-03-17,108.4001,107.2966
2014-03-18,108.4153,107.2966
2014-03-19,108.4226,107.2966
2014-03-20,108.4292,107.2966
2014-03-21,108.4302,107.2966
2014-03-22,108.4272,107.2966
2014-03-23,108.4323,107.2966
2014-03-24,108.4409,107.2966
2014-03-25,108.4554,107.2966
2014-03-26,108.5176,107.2966
2014-03-27,108.5217,107.2966
2014-03-28,108.521,107.2966
2014-03-29,108.5344,107.2966
2014-03-30,108.5884,107.2966
2014-03-31,108.5961,107.2966
2014-04-01,108.6062,107.9876
2014-04-02,108.631,107.9876
2014-04-03,108.6403,107.9876
2014-04-04,108.6392,107.9876
2014-04-05,108.6326,107.9876
2014-04-06,108.6415,107.9876
2014-04-07,108.63799999999999,107.9876
2014-04-08,108.6499,107.9876
2014-04-09,108.6638,107.9876
2014-04-10,108.6679,107.9876
2014-04-11,108.6902,107.9876
2014-04-12,108.6955,107.9876
2014-04-13,108.68799999999999,107.9876
2014-04-14,108.6896,107.9876
2014-04-15,108.7068,107.9876
2014-04-16,108.7122,107.9876
2014-04-17,108.6995,107.9876
2014-04-18,108.713,107.9876
2014-04-19,108.7138,107.9876
2014-04-20,108.6976,107.9876
2014-04-21,108.7172,107.9876
2014-04-22,108.73,107.9876
2014-04-23,108.7682,107.9876
2014-04-24,108.7924,107.9876
2014-04-25,108.8065,107.9876
2014-04-26,108.8161,107.9876
2014-04-27,108.8175,107.9876
2014-04-28,108.8234,107.9876
2014-04-29,108.8438,107.9876
2014-04-30,108.8622,107.9876
2014-05-01,108.8736,108.3436
2014-05-02,108.88600000000001,108.3436
2014-05-03,108.882,108.3436
2014-05-04,108.8915,108.3436
2014-05-05,108.8996,108.3436
2014-05-06,108.9305,108.3436
2014-05-07,108.9309,108.3436
2014-05-08,108.9582,108.3436
2014-05-09,108.9619,108.3436
2014-05-10,108.9585,108.3436
2014-05-11,108.9668,108.3436
2014-05-12,108.9591,108.3436
2014-05-13,108.9606,108.3436
2014-05-14,108.9556,108.3436
2014-05-15,108.9602,108.3436
2014-05-16,108.9712,108.3436
2014-05-17,108.9752,108.3436
2014-05-18,108.9787,108.3436
2014-05-19,108.9547,108.3436
2014-05-20,108.9549,108.3436
2014-05-21,108.9745,108.3436
2014-05-22,108.9876,108.3436
2014-05-23,108.9887,108.3436
2014-05-24,108.9908,108.3436
2014-05-25,108.9982,108.3436
2014-05-26,109.001,108.3436
2014-05-27,109.0187,108.3436
2014-05-28,109.0294,108.3436
2014-05-29,109.0368,108.3436
2014-05-30,109.044,108.3436
2014-05-31,109.0566,108.3436
2014-06-01,109.068,108.72200000000001
2014-06-02,109.0753,108.72200000000001
2014-06-03,109.0862,108.72200000000001
2014-06-04,109.0748,108.72200000000001
2014-06-05,109.08200000000001,108.72200000000001
2014-06-06,109.0844,108.72200000000001
2014-06-07,109.0837,108.72200000000001
2014-06-08,109.0811,108.72200000000001
2014-06-09,109.0696,108.72200000000001
2014-06-10,109.0664,108.72200000000001
2014-06-11,109.0663,108.72200000000001
2014-06-12,109.0719,108.72200000000001
2014-06-13,109.0771,108.72200000000001
2014-06-14,109.0832,108.72200000000001
2014-06-15,109.0963,108.72200000000001
2014-06-16,109.1028,108.72200000000001
2014-06-17,109.1146,108.72200000000001
2014-06-18,109.1419,108.72200000000001
2014-06-19,109.1539,108.72200000000001
2014-06-20,109.1475,108.72200000000001
2014-06-21,109.1596,108.72200000000001
2014-06-22,109.1521,108.72200000000001
2014-06-23,109.1445,108.72200000000001
2014-06-24,109.1483,108.72200000000001
2014-06-25,109.1541,108.72200000000001
2014-06-26,109.1631,108.72200000000001
2014-06-27,109.1623,108.72200000000001
2014-06-28,109.1714,108.72200000000001
2014-06-29,109.1706,108.72200000000001
2014-06-30,109.1726,108.72200000000001
2014-07-01,109.1755,108.9245
2014-07-02,109.1786,108.9245
2014-07-03,109.1788,108.9245
2014-07-04,109.1687,108.9245
2014-07-05,109.1713,108.9245
2014-07-06,109.1962,108.9245
2014-07-07,109.2091,108.9245
2014-07-08,109.1997,108.9245
2014-07-09,109.2195,108.9245
2014-07-10,109.2297,108.9245
2014-07-11,109.2123,108.9245
2014-07-12,109.2062,108.9245
2014-07-13,109.1961,108.9245
2014-07-14,109.2026,108.9245
2014-07-15,109.2039,108.9245
2014-07-16,109.1948,108.9245
2014-07-17,109.1931,108.9245
2014-07-18,109.1917,108.9245
2014-07-19,109.1969,108.9245
2014-07-20,109.1907,108.9245
2014-07-21,109.186,108.9245
2014-07-22,109.1831,108.9245
2014-07-23,109.1998,108.9245
2014-07-24,109.1963,108.9245
2014-07-25,109.1744,108.9245
2014-07-26,109.1711,108.9245
2014-07-27,109.1733,108.9245
2014-07-28,109.1611,108.9245
2014-07-29,109.1684,108.9245
2014-07-30,109.1727,108.9245
2014-07-31,109.1786,108.9245
2014-08-01,109.1828,108.882
2014-08-02,109.1802,108.882
2014-08-03,109.1752,108.882
2014-08-04,109.1755,108.882
2014-08-05,109.1722,108.882
2014-08-06,109.1835,108.882
2014-08-07,109.1893,108.882
2014-08-08,109.1808,108.882
2014-08-09,109.205,108.882
2014-08-10,109.2036,108.882
2014-08-11,109.2085,108.882
2014-08-12,109.2237,108.882
2014-08-13,109.2516,108.882
2014-08-14,109.2616,108.882
2014-08-15,109.2636,108.882
2014-08-16,109.2771,108.882
2014-08-17,109.2739,108.882
2014-08-18,109.2725,108.882
2014-08-19,109.2742,108.882
2014-08-20,109.281,108.882
2014-08-21,109.279,108.882
2014-08-22,109.2785,108.882
2014-08-23,109.2846,108.882
2014-08-24,109.2879,108.882
2014-08-25,109.2773,108.882
2014-08-26,109.2824,108.882
2014-08-27,109.2638,108.882
2014-08-28,109.26799999999999,108.882
2014-08-29,109.255,108.882
2014-08-30,109.262,108.882
2014-08-31,109.2628,108.882
2014-09-01,109.262,108.7001
2014-09-02,109.2742,108.7001
2014-09-03,109.2953,108.7001
2014-09-04,109.3008,108.7001
2014-09-05,109.2965,108.7001
2014-09-06,109.3027,108.7001
2014-09-07,109.3053,108.7001
2014-09-08,109.3084,108.7001
2014-09-09,109.3101,108.7001
2014-09-10,109.3419,108.7001
2014-09-11,109.3445,108.7001
2014-09-12,109.3357,108.7001
2014-09-13,109.3343,108.7001
2014-09-14,109.3277,108.7001
2014-09-15,109.3263,108.7001
2014-09-16,109.3254,108.7001
2014-09-17,109.3493,108.7001
2014-09-18,109.346,108.7001
2014-09-19,109.3511,108.7001
2014-09-20,109.3401,108.7001
2014-09-21,109.3384,108.7001
2014-09-22,109.3299,108.7001
2014-09-23,109.3388,108.7001
2014-09-24,109.354,108.7001
2014-09-25,109.3553,108.7001
2014-09-26,109.3409,108.7001
2014-09-27,109.3346,108.7001
2014-09-28,109.3365,108.7001
2014-09-29,109.3344,108.7001
2014-09-30,109.3376,108.7001
2014-10-01,109.3562,108.7819
2014-10-02,109.3533,108.7819
2014-10-03,109.3334,108.7819
2014-10-04,109.3249,108.7819
2014-10-05,109.3097,108.7819
2014-10-06,109.2979,108.7819
2014-10-07,109.2879,108.7819
2014-10-08,109.3008,108.7819
2014-10-09,109.2944,108.7819
2014-10-10,109.2734,108.7819
2014-10-11,109.2569,108.7819
2014-10-12,109.2382,108.7819
2014-10-13,109.2126,108.7819
2014-10-14,109.2032,108.7819
2014-10-15,109.2693,108.7819
2014-10-16,109.2613,108.7819
2014-10-17,109.1923,108.7819
2014-10-18,109.1856,108.7819
2014-10-19,109.1765,108.7819
2014-10-20,109.1717,108.7819
2014-10-21,109.2162,108.7819
2014-10-22,109.1783,108.7819
2014-10-23,109.1702,108.7819
2014-10-24,109.156,108.7819
2014-10-25,109.1587,108.7819
2014-10-26,109.1398,108.7819
2014-10-27,109.133,108.7819
2014-10-28,109.1423,108.7819
2014-10-29,109.1293,108.7819
2014-10-30,109.1259,108.7819
2014-10-31,109.1111,108.7819
2014-11-01,109.1138,108.5086
2014-11-02,109.1031,108.5086
2014-11-03,109.0778,108.5086
2014-11-04,109.0798,108.5086
2014-11-05,109.0953,108.5086
2014-11-06,109.0981,108.5086
2014-11-07,109.0895,108.5086
2014-11-08,109.0769,108.5086
2014-11-09,109.0661,108.5086
2014-11-10,109.0525,108.5086
2014-11-11,109.0753,108.5086
2014-11-12,109.0873,108.5086
2014-11-13,109.1005,108.5086
2014-11-14,109.0942,108.5086
2014-11-15,109.0766,108.5086
2014-11-16,109.0721,108.5086
2014-11-17,109.0513,108.5086
2014-11-18,109.0487,108.5086
2014-11-19,109.0431,108.5086
2014-11-20,109.0179,108.5086
2014-11-21,109.0013,108.5086
2014-11-22,108.9726,108.5086
2014-11-23,108.9607,108.5086
2014-11-24,108.9286,108.5086
2014-11-25,108.928,108.5086
2014-11-26,108.9309,108.5086
2014-11-27,108.9016,108.5086
2014-11-28,108.8942,108.5086
2014-11-29,108.8775,108.5086
2014-11-30,108.9015,108.5086
2014-12-01,108.8928,107.9227
2014-12-02,108.9052,107.9227
2014-12-03,108.8907,107.9227
2014-12-04,108.8859,107.9227
2014-12-05,108.8657,107.9227
2014-12-06,108.8444,107.9227
2014-12-07,108.8414,107.9227
2014-12-08,108.7909,107.9227
2014-12-09,108.771,107.9227
2014-12-10,108.7411,107.9227
2014-12-11,108.7195,107.9227
2014-12-12,108.6658,107.9227
2014-12-13,108.6238,107.9227
2014-12-14,108.6028,107.9227
2014-12-15,108.5505,107.9227
2014-12-16,108.5329,107.9227
2014-12-17,108.5113,107.9227
2014-12-18,108.4798,107.9227
2014-12-19,108.4373,107.9227
2014-12-20,108.3875,107.9227
2014-12-21,108.366,107.9227
2014-12-22,108.3267,107.9227
2014-12-23,108.2862,107.9227
2014-12-24,108.2527,107.9227
2014-12-25,108.2317,107.9227
2014-12-26,108.1942,107.9227
2014-12-27,108.1784,107.9227
2014-12-28,108.1663,107.9227
2014-12-29,108.1453,107.9227
2014-12-30,108.1394,107.9227
2014-12-31,108.1362,107.9227
2015-01-01,108.1188,107.3108
2015-01-02,108.0869,107.3108
2015-01-03,108.059,107.3108
2015-01-04,108.0508,107.3108
2015-01-05,108.0168,107.3108
2015-01-06,108.0175,107.3108
2015-01-07,108.0096,107.3108
2015-01-08,107.9991,107.3108
2015-01-09,107.9353,107.3108
2015-01-10,107.8984,107.3108
2015-01-11,107.8718,107.3108
2015-01-12,107.838,107.3108
2015-01-13,107.8223,107.3108
2015-01-14,107.8112,107.3108
2015-01-15,107.79700000000001,107.3108
2015-01-16,107.7697,107.3108
2015-01-17,107.7511,107.3108
2015-01-18,107.7213,107.3108
2015-01-19,107.6879,107.3108
2015-01-20,107.6706,107.3108
2015-01-21,107.6688,107.3108
2015-01-22,107.6594,107.3108
2015-01-23,107.6427,107.3108
2015-01-24,107.6332,107.3108
2015-01-25,107.6365,107.3108
2015-01-26,107.6451,107.3108
2015-01-27,107.6535,107.3108
2015-01-28,107.65899999999999,107.3108
2015-01-29,107.65799999999999,107.3108
2015-01-30,107.6818,107.3108
2015-01-31,107.6912,107.3108
2015-02-01,107.6959,106.8058
2015-02-02,107.70100000000001,106.8058
2015-02-03,107.7517,106.8058
2015-02-04,107.8405,106.8058
2015-02-05,107.8898,106.8058
2015-02-06,107.9074,106.8058
2015-02-07,107.9304,106.8058
2015-02-08,107.9572,106.8058
2015-02-09,107.958,106.8058
2015-02-10,107.9882,106.8058
2015-02-11,108.0338,106.8058
2015-02-12,108.0533,106.8058
2015-02-13,108.0567,106.8058
2015-02-14,108.0769,106.8058
2015-02-15,108.0883,106.8058
2015-02-16,108.0922,106.8058
2015-02-17,108.1224,106.8058
2015-02-18,108.1622,106.8058
2015-02-19,108.1777,106.8058
2015-02-20,108.18,106.8058
2015-02-21,108.1936,106.8058
2015-02-22,108.2315,106.8058
2015-02-23,108.2339,106.8058
2015-02-24,108.2584,106.8058
2015-02-25,108.2992,106.8058
2015-02-26,108.3524,106.8058
2015-02-27,108.41,106.8058
2015-02-28,108.4514,106.8058
2015-03-01,108.4977,107.2696
2015-03-02,108.5174,107.2696
2015-03-03,108.5668,107.2696
2015-03-04,108.6209,107.2696
2015-03-05,108.6524,107.2696
2015-03-06,108.6425,107.2696
2015-03-07,108.6445,107.2696
2015-03-08,108.6395,107.2696
2015-03-09,108.63600000000001,107.2696
2015-03-10,108.6364,107.2696
2015-03-11,108.6127,107.2696
2015-03-12,108.6246,107.2696
2015-03-13,108.6254,107.2696
2015-03-14,108.6285,107.2696
2015-03-15,108.6217,107.2696
2015-03-16,108.6022,107.2696
2015-03-17,108.6036,107.2696
2015-03-18,108.6093,107.2696
2015-03-19,108.6295,107.2696
2015-03-20,108.6304,107.2696
2015-03-21,108.6349,107.2696
2015-03-22,108.6503,107.2696
2015-03-23,108.6407,107.2696
2015-03-24,108.6444,107.2696
2015-03-25,108.6508,107.2696
2015-03-26,108.6725,107.2696
2015-03-27,108.6683,107.2696
2015-03-28,108.6746,107.2696
2015-03-29,108.6827,107.2696
2015-03-30,108.6541,107.2696
2015-03-31,108.6833,107.2696
2015-04-01,108.6977,107.9081
2015-04-02,108.7009,107.9081
2015-04-03,108.6921,107.9081
2015-04-04,108.6835,107.9081
2015-04-05,108.7026,107.9081
2015-04-06,108.7009,107.9081
2015-04-07,108.6914,107.9081
2015-04-08,108.7299,107.9081
2015-04-09,108.7319,107.9081
2015-04-10,108.7264,107.9081
2015-04-11,108.7155,107.9081
2015-04-12,108.7033,107.9081
2015-04-13,108.6915,107.9081
2015-04-14,108.7038,107.9081
2015-04-15,108.7102,107.9081
